IDACUIFERO,Titular,Título,Uso,Autoridad que emite el acto,Fecha de registro,Volumen de extracción de aguas nacionales (m3/a?o),Número de anexos de aguas superficiales,Volumen de aguas superficiales (m3/a?o):,Número de anexos de aguas subterráneas,Volumen de aguas subterráneas (m3/a?o):,Número de anexos de descarga:,Volumen de descarga (m3/día):,Número de anexos de zonas federales:,Superficie (m2):
805,JACOB PENNER ENNS,CHI110073,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,120000,0,0,1,120000,0,0,0,0
805,PETER FROESE WIEBE,06CHI109734/34CMDL18,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,HEINRICH NEUDORF ZACHARIAS,06CHI109833/34AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,20000,0,0,1,20000,0,0,0,0
805,ARCADIO CARRERA OLIVAS,06CHI110037/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,20000,0,0,1,20000,0,0,0,0
805,PEDRO NICKEL FEHR,2CHI109726/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM FEHR WIEBE,2CHI110030/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM KROEKER WIENS,2CHI110031/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1186,0,0,1,1186,0,0,0,0
805,ABRAHAM NEUFELD NEUFELD,2CHI110033/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,AGATHA SCHMIT PETERS,2CHI110036/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,FRANZ BANMAN PETERS,2CHI110050/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,152000,0,0,1,152000,0,0,0,0
805,GERHARD WIEBE REMPEL,2CHI110056/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,HEINRICH DRIEDGER KNELSSEN,2CHI110057/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,ISAAC THIESSEN HARMS,2CHI110064/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,JACOBO KROEKER WIENS,2CHI110067/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,JACOB GOERTZEN LOEWEN,2CHI110070/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,JOHAN KRAHN KRAHN,2CHI110081/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,188000,0,0,1,188000,0,0,0,0
805,LUIS IGLESIAS BALBUENA,2CHI110091/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,80000,0,0,1,80000,0,0,0,0
805,FRANCISCO JAVIER ANCHONDO MEDRANO,2CHI110100/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,90000,0,0,1,90000,0,0,0,0
805,JACOB FRIESSEN DYCK,CHI110069,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,804,0,0,1,804,0,0,0,0
805,PETER NEUFELD HIEBERT,06CHI109732/34CMDL11,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,SALVADOR GRAJEDA AVI?A,06CHI109737/34IPDL11,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35489,2000,0,0,1,2000,0,0,0,0
805,JUAN DICK WIEBE,2CHI109728/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,GERARDO MARTENZ FRIESSEN,2CHI109745/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM WOLF FRIESEN,2CHI110034/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,CORNELIO PETERS FRIESSEN,2CHI110041/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,DAVID ENNS DYCK,2CHI110043/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,240000,0,0,1,240000,0,0,0,0
805,HARMAN THIESSEN NEUFELD,2CHI110062/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,JACOBO NEUFELD NEUFELD,2CHI110072/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,200000,0,0,1,200000,0,0,0,0
805,PETER WIEBE DYCK,CHI110094,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,240000,0,0,1,240000,0,0,0,0
805,FRANZ ENNS DYCK,06CHI110051/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,144000,0,0,1,144000,0,0,0,0
805,JACOBO HARMS GIESBRECHT,2CHI109743/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM LOEWEN KRAHN,2CHI110032/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM REIMER WIEBE,2CHI110035/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,CORNELIO FRIESSEN REIMER,2CHI110040/34GPGE96,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,FRANCISCO BANMAN BANMAN,2CHI110045/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,FRANZ PETERS KRAHN,2CHI110049/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,96000,0,0,1,96000,0,0,0,0
805,HEINRICH PETERS FEHR,2CHI110059/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,56000,0,0,1,56000,0,0,0,0
805,JACOBO BANMAN DYCK,2CHI110068/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,JOHAN KRAHN FRIESSEN,2CHI110080/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,64000,0,0,1,64000,0,0,0,0
805,JOHNAN PETERS NEUFELD,2CHI110085/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,64000,0,0,1,64000,0,0,0,0
805,PETER GOERTZEN GIESBRECHT,2CHI110095/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,MARIA LUISA ERIVES VILLA,2CHI110101/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,102000,0,0,1,102000,0,0,0,0
805,ABRAHAM BERGEN GIESBRECHT,2CHI110139/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,FRANZ ENNS DYCK,CHI110053,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,32000,0,0,1,32000,0,0,0,0
805,JOHAN WIEBE REDEKOP,CHI110065,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35489,64000,0,0,1,64000,0,0,0,0
805,JACOB KOETHLER ZACHARIAS,CHI110071,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35489,241500,0,0,2,241500,0,0,0,0
805,JAIME ENRIQUE GONZALEZ OLIVAS,CHI110076,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35489,1000,0,0,1,1000,0,0,0,0
805,JACOB LOEWEN WIEBE,06CHI109598/34AMDL16,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,72000,0,0,1,72000,0,0,0,0
805,KATHARINA KRAHN PETERS,2CHI109518/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
805,PEDRO NEUFELD FEHR,2CHI109521/34CLGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
805,PEDRO WIEBE REMPEL,2CHI109522/34CLGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,HEINRICHS BANMAN BANMAN,2CHI109594/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,WILHELM WIEBE PETERS,2CHI109610/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM WIEBE FEHR,2CHI109617/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
805,ABRAHAM NEUFELD THIESSEN,2CHI109690/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ESCUELA DEL CAMPO NÚM. CIENTO DIEZ,2CHI109706/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
805,ISSACK PETERS GIESBRECHT,2CHI109713/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOBO NEUFELD WALL,2CHI109720/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JOHANN KRAHN FRIESEN,A2CHI109723,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,FRANZ WIEBE REIMER,06CHI109593/34AMGE06,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,132000,0,0,1,132000,0,0,0,0
805,BERNARDO REMPEL WIEBE,2CHI109588/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,20000,0,0,1,20000,0,0,0,0
805,JOHAN PETERS GIESBRECHT,2CHI109601/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,200000,0,0,1,200000,0,0,0,0
805,ABRAHAM HARMS DYCK,2CHI109689/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM PETER KRAHN,2CHI109691/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM PETERS WIEBE,2CHI109692/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1364,0,0,1,1364,0,0,0,0
805,DIEDRICH THIESSEN THIESSEN,2CHI109700/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ELENA WIEBE KNELSSEN,2CHI109702/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ENRIQUE PETERS DICK,2CHI109705/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,GERARDO REDEKOP KRAHN,2CHI109711/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOBO KLASSEN FRIESSEN,2CHI109717/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,WILHELM WIEBE THIESSEN,2CHI109721/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JOHAN KRAHN KRAHN,2CHI109724/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,YUDITH BLATZ LOEWEN,2CHI109517/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
805,NICOLAS WALL HILDEBRANT,2CHI109520/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ANA FUNK ENNS,2CHI109585/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,DIEDRICH KNELSEN PETERS,2CHI109590/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOBO FRIESSEN WIEBE,2CHI109596/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOBO HARDER KLASSEN,2CHI109597/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JOHAN GOERTZEN LOEWEN,2CHI109600/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JUAN FEHR PENNER,2CHI109603/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
805,OLIVIA MALDONADO CHAVEZ,2CHI109615/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,60000,0,0,1,60000,0,0,0,0
805,YAMILE CORRAL LOZANO,2CHI109628/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,80000,0,0,1,80000,0,0,0,0
805,BERNARDO PENNER BLATZ,2CHI109695/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,HELENA OLFERT KRAHN,2CHI109701/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,128000,0,0,1,128000,0,0,0,0
805,GERHARD FRIESSEN GOERTZEN,2CHI109710/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOB GIESBRECHT KNELSEN,2CHI109715/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOBO KRAHN DRIDGER,2CHI109718/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JOHAN GIESBRECHT KNELSSEN,2CHI109722/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,FRANCISCO BANMAN HIEBERT,CHI109708,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,120000,0,0,1,120000,0,0,0,0
805,ELIZABETH WIEBE REMPEL ALBACEA DE LA SUCESION A BIENES DE ABRAHAM DYCK FEHR,2CHI109584/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,192000,0,0,1,192000,0,0,0,0
805,BERNARDO ENNS DRIEDGER,2CHI109587/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,PEDRO GIESBRECHT PETERS,2CHI109606/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,PEDRO WIELER KRAHN,2CHI109607/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,CARLOS CORRAL ROBLES,2CHI109627/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35488,160000,0,0,1,160000,0,0,0,0
805,WILHELM WIEBE THIESSEN,2CHI109663/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ELIZABETH FEHR THIESSEN,2CHI109703/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,ENRIQUE HEINRICHS WALL,2CHI109704/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,GERARDO FRIESSEN FROESSE,2CHI109709/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOB GIESBRECHT KNELSEN,2CHI109716/34CPGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,JACOBO NEUFELD SCHELLEMBERG,2CHI109719/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1000,0,0,1,1000,0,0,0,0
805,PETER WIEBE BLATZ WIEBE BLATZ,06CHI108958/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,12000,0,0,1,12000,0,0,0,0
805,ISAAK FEHR NEUFELD,2CHI108488/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,MARIA FROESSE DE WALL,2CHI108538/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,PETER PETERS FEHR,2CHI108702/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,60000,0,0,1,60000,0,0,0,0
805,DAVID NEUFELD NEUFELD,2CHI108786/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,DAVID WALL REMPEL,2CHI108788/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,ENRIQUE PENNER NEUSTATER,2CHI108793/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,GERARDO KRAHN FRIESSEN,2CHI108801/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,JACOBO GOERTZEN LOEPKY,2CHI108822/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,JACOBO KLASSEN FEHR,2CHI108824/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,JACOBO REDEKOP FRIESSEN,2CHI108828/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,KLASS LOEWEN FROESSE,2CHI108848/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,PETER WIEBE THIESSEN,2CHI108858/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,PETER FRIESSEN FRIESSEN,2CHI108861/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,SARA REMPEL UNGER,2CHI108869/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,HEINRICH REMPEL OLFERT,2CHI108871/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,ABRAHAM THIESSEN NEUFELD,2CHI108873/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,DAVID DYCK FEHR,2CHI108921/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,100000,0,0,1,100000,0,0,0,0
805,DAVID PETERS FEHR,2CHI108989/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,OSCAR ARMANDO CORRAL PI?ON,CHI108953,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,18000,0,0,1,18000,0,0,0,0
805,JACOB BOSCHMAN DYCK,06CHI108675/34AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,30000,0,0,1,30000,0,0,0,0
805,MARIA LETKEMAN REDEKOP ALBACEA DE LA SUCESION A BIENES DE PEDRO ENNS FRIESSEN,06CHI108700/34AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,120000,0,0,1,120000,0,0,0,0
805,PETER PETERS FEHR,06CHI108857/34IMDL12,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,HEINRICH WIEBE NEUSTATER,2CHI108484/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,JACOBO GIESBRECHT PETERS,2CHI108678/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,48000,0,0,1,48000,0,0,0,0
805,MANUEL BONILLA GALAVIZ,2CHI108698/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,42000,0,0,1,42000,0,0,0,0
805,PETER BOLDT HARMS,2CHI108705/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,100000,0,0,1,100000,0,0,0,0
805,FRANZ DYCK WIEBE,2CHI108743/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,HEINRICH NEUFELD WIEBE,2CHI108809/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,JACOBO PETERS FEHR,2CHI108826/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,JUAN GIESBRECHT DYCK,2CHI108838/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,JUAN PENNER GIESBRECHT,2CHI108844/34IPGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,PEDRO PETERS FEHR,2CHI108856/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,CARLOS DE LA PE?A LOPEZ,CHI108918,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,108000,0,0,1,108000,0,0,0,0
805,PEDRO FEHR LOEWEN,06CHI108676/34AMDL16,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,144000,0,0,1,144000,0,0,0,0
805,ESCUELA DEL CAMPO NUM. 23,2CHI108796/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,707,0,0,1,707,0,0,0,0
805,GUILLERMO FROESSE WIEBE,2CHI108805/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,HEINRICH FEHR WIEBE,2CHI108807/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1314,0,0,1,1314,0,0,0,0
805,JACOBO WALL PETERS,2CHI108831/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,JUAN FEHR PENNER,2CHI108837/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,SALOMON WIELER DOERKSEN,2CHI108868/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,ELVIRA PRIETO MATA DE MARTINEZ,2CHI108924/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,132000,0,0,1,132000,0,0,0,0
805,JUAN NEUFELD ENNS,2CHI108962/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,FRANCISCO TEICHROEB BANMAN,2CHI108963/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,JUAN WALL FRIESSEN,2CHI108976/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35486,1000,0,0,1,1000,0,0,0,0
805,KLASLAS WALL HILDEBRANDT,06CHI108951/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,100000,0,0,1,100000,0,0,0,0
805,ISAAK SCHMITT FRIESSEN,2CHI108495/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,SARA GIESBRECHT FEHR,2CHI108672/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,84000,0,0,1,84000,0,0,0,0
805,JACOBO FEHR FROESSE,2CHI108714/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,ABRAHAM REIMER PETERS,2CHI108758/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,FRANZ KNELSSEN PENNER,2CHI108799/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,ISIDRO KNELSSEN DYCK,2CHI108814/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,PETER LOEWEN PETERS,2CHI108863/34IMGE96,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,35486,1500,0,0,1,1500,0,0,0,0
805,FRANZ HIEBERT BANMAN,2CHI108926/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,200000,0,0,1,200000,0,0,0,0
805,JACOBO WIEBE SCHELLEMBERG,2CHI108938/34AMGE96,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35486,144000,0,0,1,144000,0,0,0,0
